Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,PostId,Id
"31295","1","","","2008-08-27 21:07:38","","4","1931","<p>I'm trying to create web applications that use JavaScript.  I'd like to be able to use animation in these applications.  I've tried to use basic JavaScript, but I've decided that the best thing to do is to use a library (such as <a href=""http://en.wikipedia.org/wiki/Yahoo!_UI_Library"" rel=""nofollow"">YUI</a> or jQuery).</p>

<p>I'm running into a problem.  On Safari, when I run animation scripts, the animation is very chunky, very blocky.  This happens with YUI as well as basic JavaScript.  Why does this happen?  Are there any good libraries that don't create this problem in Safari, but are also good for Internet Explorer and Firefox (and, hopefully, Opera)?</p>
","1615","stalepretzel","2307541","","2013-10-18 10:18:19","2013-10-18 10:18:19","JavaScript animation with Safari","<javascript><jquery><animation><web-applications><safari>","5","0","1","","","31295","820"
"33104","1","33123","","2008-08-28 18:58:39","","5","1125","<p>Here's my problem - I'd like to communicate between two websites and I'm looking for a clean solution. The current solution uses Javascript but there are nasty workarounds because of (understandable) cross-site scripting restrictions.</p>

<p>At the moment, <strong>website A</strong> opens a modal window containing <strong>website B</strong> using a <a href=""http://jquery.com/"" rel=""nofollow"">jQuery</a> plug-in called <a href=""http://dev.iceburg.net/jquery/jqModal/"" rel=""nofollow"">jqModal</a>. <strong>Website B</strong> does some work and returns some results to <strong>website A</strong>. To return that information we have to work around cross-site scripting restrictions - <strong>website B</strong> creates an iframe that refers to a page on <strong>website A</strong> and includes *fragment identifiers"" containing the information to be returned. The iframe is polled by <strong>website A</strong> to detect the returned information. It's a <a href=""http://tagneto.blogspot.com/2006/06/cross-domain-frame-communication-with.html"" rel=""nofollow"">common technique</a> but it's hacky.</p>

<p>There are variations such as <a href=""http://www.julienlecomte.net/blog/2007/11/31/"" rel=""nofollow"">CrossSite</a> and I could perhaps use an HTTP POST from <strong>website B</strong> to <strong>website A</strong> but I'm trying to avoid page refreshes.</p>

<p>Does anyone have any alternatives?</p>

<p>EDIT: I'd like to avoid having to save state on <strong>website B</strong>.</p>
","1456","Robin M","3366929","","2014-08-30 21:08:49","2014-08-30 21:08:49","Communicating between websites (using Javascript or ?)","<javascript><jquery><website><xss>","4","0","","","","33104","820"
"34536","1","34710","","2008-08-29 16:02:59","","13","42067","<p>This most be the second most simple rollover effect, still I don't find any simple solution.</p>

<p><strong>Wanted:</strong> I have a list of items and a correspoding list of slides (DIVs). After loading, the first list item should be selected (bold) and the first slide should be visible. When the user hovers over another list item, that list item should be selected instead and the corresponding slide be shown.</p>

<p>The following code works, but <em>is awful</em>. How can I get this behavior in an elegant way? jquery has dozens of animated and complicated rollover effects, but I didn't come up with a clean way for this effect.</p>

<pre><code>&lt;script type=""text/javascript""&gt;
function switchTo(id) {
    document.getElementById('slide1').style.display=(id==1)?'block':'none';
    document.getElementById('slide2').style.display=(id==2)?'block':'none';
    document.getElementById('slide3').style.display=(id==3)?'block':'none';
    document.getElementById('slide4').style.display=(id==4)?'block':'none';
    document.getElementById('switch1').style.fontWeight=(id==1)?'bold':'normal';
    document.getElementById('switch2').style.fontWeight=(id==2)?'bold':'normal';
    document.getElementById('switch3').style.fontWeight=(id==3)?'bold':'normal';
    document.getElementById('switch4').style.fontWeight=(id==4)?'bold':'normal';
}
&lt;/script&gt;

&lt;ul id=""switches""&gt;
  &lt;li id=""switch1"" onmouseover=""switchTo(1);"" style=""font-weight:bold;""&gt;First slide&lt;/li&gt;
  &lt;li id=""switch2"" onmouseover=""switchTo(2);""&gt;Second slide&lt;/li&gt;
  &lt;li id=""switch3"" onmouseover=""switchTo(3);""&gt;Third slide&lt;/li&gt;
  &lt;li id=""switch4"" onmouseover=""switchTo(4);""&gt;Fourth slide&lt;/li&gt;
&lt;/ul&gt;
&lt;div id=""slides""&gt;
  &lt;div id=""slide1""&gt;Well well.&lt;/div&gt;
  &lt;div id=""slide2"" style=""display:none;""&gt;Oh no!&lt;/div&gt;
  &lt;div id=""slide3"" style=""display:none;""&gt;You again?&lt;/div&gt;
  &lt;div id=""slide4"" style=""display:none;""&gt;I'm gone!&lt;/div&gt;
&lt;/div&gt;
</code></pre>
","3377","flight","1414","travis","2008-08-29 17:39:17","2010-04-21 01:53:38","How do you swap DIVs on mouseover? (jquery?)","<javascript><jquery><html><css>","6","0","3","","","34536","820"
"34705","1","34753","","2008-08-29 16:48:58","","3","1870","<p>We have an application with a good amount of jQuery JSON calls to server side code. Because of this, we have a large amount of binding code to parse responses and bind the appropriate values to the form. This is a two part question.</p>

<ol>
<li><p>What is the reccomended approach for dealing with a large number of forms that all have different data. Right now were are trying to take a structured approach in setting up a js ""class"" for each page, with an init, wireClickEvents etc.. to try to have everything conformed.</p></li>
<li><p>Is there any ""best practices"" with creating repetitive jQuery code or any type of reccomended structure other than just throwing a bunch of functions in a js file?</p></li>
</ol>
","2993","Sean Chambers","1790","JasonBunting","2008-08-29 16:59:33","2011-01-07 19:57:55","Best practices with jQuery form binding code in an application","<javascript><jquery><ooad>","3","0","2","","","34705","820"
"34790","1","34855","","2008-08-29 17:19:25","","7","7084","<p>The datepicker function only works on the first input box that is created.</p>

<p>I'm trying to duplicate a datepicker by cloning the div that is containing it.</p>

<pre><code>&lt;a href=""#"" id=""dupMe""&gt;click&lt;/a&gt;
&lt;div id=""template""&gt;
input-text &lt;input type=""text"" value=""text1"" id=""txt"" /&gt;
date time picker &lt;input type=""text"" id=""example"" value=""(add date)"" /&gt;
&lt;/div&gt;
</code></pre>

<p>To initialize the datepicker, according to the <a href=""http://docs.jquery.com/UI/Datepicker"" rel=""nofollow"">jQuery UI documentation</a> I only have to do <code>$('#example').datepicker();</code> and it does work, but only on the first datepicker that is created.</p>

<p>The code to duplicate the div is the following:</p>

<pre><code>$(""a#dupMe"").click(function(event){
    event.preventDefault();
    i++;
    var a = $(""#template"").clone(true).insertBefore(""#template"").hide().fadeIn(1000);
    a.find(""input#txt"").attr('value', i);
    a.find(""input#example"").datepicker();
});
</code></pre>

<p>The strangest thing is that on the document.ready I have:</p>

<pre><code>$('#template #example').datepicker();
$(""#template #txt"").click(function() { alert($(this).val()); });
</code></pre>

<p>and if I click on the <code>#txt</code> it always works.</p>
","1842864","vitorsilva","3524426","travis","2015-06-05 14:54:52","2015-06-05 14:54:52","duplicating jQuery datepicker","<javascript><jquery>","4","0","1","","","34790","820"
"35240","1","","","2008-08-29 20:31:27","","37","26325","<p>I used the jQuery Form plugin for asynchronous form submission. For forms that contain files, it copies the form to a hidden iframe, submits it, and copies back the iframe's contents. The problem is that I can't figure out how to find what HTTP status code was returned by the server. For example, if the server returns 404, the data from the iframe will be copied as normal and treated as a regular response.</p>

<p>I've tried poking around in the iframe objects looking for some sort of <code>status_code</code> attribute, but haven't been able to find anything like that.</p>

<p><hr /></p>

<p>The <code>$.ajax()</code> function can't be used, because it does not support uploading files. The only way to asynchronously upload files that I know of is using the hidden <code>iframe</code> method.</p>
","3560","John Millikin","3560","John Millikin","2008-09-18 18:44:13","2015-03-16 02:13:22","Retrieving HTTP status code from loaded iframe with Javascript","<jquery><ajax><http><forms><iframe>","2","1","5","","","35240","820"
"35486","1","35609","","2008-08-30 00:04:38","","13","15274","<p>What is the best way to create fluid width/height rounded corners with jQuery?</p>

<hr>

<p>That plugin doesn't keep the height the same.  I have a 10px high div that I want to round the corners on, when I use that script it adds about 10px onto whats there.</p>
","2066","Ethan","2224265","","2013-07-30 16:40:24","2015-05-18 20:17:55","Fluid rounded corners with jQuery","<jquery>","4","0","11","","","35486","820"
"36333","1","36339","","2008-08-30 20:41:02","","2","202","<p>In the latest version of WordPress, it gives you the opportunity to view a preview of what your site would look like using a different theme. You basically just click on the theme, it takes over the screen and you have a chance to activate or close it (and return to the previous screen, which is grayed out in the background). I have seen a similar technique used on a number of websites recently for display images as well. </p>

<p>I'm wondering what technology/code they use to do this?</p>
","2493","Row","1547157","Vaibhav","2015-08-04 21:42:03","2015-08-04 21:42:03","Preview theme in WordPress","<jquery><html><wordpress>","1","0","","","","36333","820"
"38421","1","38446","","2008-09-01 20:57:12","","15","11390","<p>I'm using jquery ajax to post updates back to my server. I'm concerned about making sure I have put in place appropriate measures so that only my AJAX calls can post data.</p>

<p>My stack is PHP on Apache against a MySQL backend.</p>

<p>Advice greatly appreciated!</p>
","2362","Brabster","","","","2010-10-21 07:21:52","Security advice for jquery ajax data post?","<jquery><ajax><security><post>","2","0","8","","","38421","820"
"40151","1","40257","","2008-09-02 17:50:31","","-3","730","<p>I have a very strange problem. Under some elusive circumstances I fail to apply any jQuery selector on my pages under IE. It's OK under Firefox though. The jQuery function simply returns empty array. </p>

<p>Any suggestions?</p>

<p>Page is too complex to post it here. Practically any selector, except <code>""#id""</code> selectors, returns a zero element array. The jQuery version is 1.2.3</p>
","2313","","4978026","","2015-07-29 07:54:44","2015-07-29 07:54:44","Why do jQuery selectors sometimes not work in Internet Explorer","<javascript><jquery><html><internet-explorer>","2","0","0","","","40151","820"
"40590","1","40800","","2008-09-02 20:41:21","","1","2143","<p>Both the jQuery and Prototpye JavaScript libraries refuse to allow me to use a variable to select an list item element by index number although they accept a hard coded number. </p>

<p>For example, in Prototype this works:</p>

<pre><code>$$('li')[5].addClassName('active');
</code></pre>

<p>But this will not work no matter how I try to cast the variable as a number or integer:</p>

<pre><code>$$('li')[currentPage].addClassName('active');
</code></pre>

<p>In jQuery I get similar weirdness. This will work:</p>

<pre><code>jQuery('li').eq(5).addClass(""active"");
</code></pre>

<p>But this will not work again even though the value of currentPage is 5 and its type is number:</p>

<pre><code>jQuery('li').eq(currentPage).addClass(""active"");
</code></pre>

<p>I'm trying to create a JavaScript pagination system and I need to set the class on the active page button. The list item elements are created dynamically depending upon the number of pages I need.</p>
","4320","rsrobbins","938089","Flubba","2011-12-29 14:30:30","2011-12-29 14:30:30","jQuery and Prototype Selector Madness","<jquery><prototypejs><css-selectors><addclass>","3","0","","","","40590","820"
"41027","1","865198","","2008-09-03 01:33:57","","5","20814","<p>I am looking for a little bit of JQuery or JS that allows me to produce a horizontally scrolling ""news ticker"" list.</p>

<p>The produced HTML needs to be standards compliant as well.</p>

<p>I have tried <a href=""http://www.gcmingati.net/wordpress/wp-content/lab/jquery/newsticker/jq-liscroll/scrollanimate.html"" rel=""nofollow"">liScroll</a> but this has a habit of breaking (some content ends up on a second line at the start of the scroll), especially with longer lists.</p>

<p>I have also tried <a href=""http://www.mioplanet.com/rsc/newsticker_javascript.htm"" rel=""nofollow"">this News Ticker</a> but when a DOCTYPE is included the scrolling will jolt rather than cycle smoothly at the end of each cycle.</p>

<p>Any suggestions are appreciated.</p>

<p><strong>Edit</strong></p>

<p>So thanks to Matt Hinze's suggestion I realised I could do what I wanted to do with JQuery animate (I require continuous scrolling not discrete scrolling like the example). However, I quickly ran into similar problems to those I was having with liScroll and after all that realised a CSS issue (as always) was responsible.</p>

<p>Solution: liScroll - change the default 'var stripWidth = 0' to something like 100, to give a little space and avoid new line wrapping.</p>
","364","Graphain","16398","Dustman","2008-09-22 20:02:51","2013-02-28 21:17:49","What's a good bit of JS or JQuery for horizontally scrolling news ticker","<javascript><jquery><scroll><client-scripting>","4","0","1","","","41027","820"
"41162","1","41173","","2008-09-03 04:18:18","","9","26342","<p>I'd like to indicate to the user of a web app that a long-running task is being performed.  Once upon a time, this concept would have been communicated to the user by displaying an hourglass. Nowadays, it seems to be an animated spinning circle. (e.g., when you are loading a new tab in Firefox, or booting in Mac OS X. Coincidentally, the overflowing stack in the stackoverflow logo looks like one quarter of the circle).</p>

<p>Is there a simple way to create this effect using Javascript (in particular, JQuery)? Ideally, I'd like to have one of these little spinners as elements in a table, to indicate to the user that the system is still active in processing a pending task (i.e., it hasn't forgotten or crashed). (Of course, I realize it's possible that the back-end has crashed and the front-end still show as an animating spinning thing, it's more for the psychological purpose of the user seeing activity).</p>

<p>And what do you call that spinning thing, anyways?</p>
","742","lorin","742","lorin","2009-04-28 14:01:30","2012-07-31 09:54:20","Javascript spinning wait hourglass-type thing","<javascript><jquery>","4","0","3","","","41162","820"
"41692","1","41702","","2008-09-03 13:45:14","","5","1922","<p>I am using the tablesorter plugin (<a href=""http://tablesorter.com"" rel=""nofollow"">http://tablesorter.com</a>) and am having a problem with column widths in IE7. It looks fine in Firefox and sometimes in IE7.</p>

<p>Here's a screenshot of the problem:</p>

<p><a href=""http://imagebin.antiyes.com/index431.html"" rel=""nofollow"">IE7 View</a></p>

<p>and here's how it's supposed to look:</p>

<p><a href=""http://imagebin.antiyes.com/index432.html"" rel=""nofollow"">Firefox view</a></p>
","2847","John Boker","2071395","","2013-06-01 18:57:28","2013-06-01 18:57:28","jQuery tablesorter plugin column width incorrect in IE7","<javascript><jquery><html><internet-explorer-7><tablesorter>","1","0","","","","41692","820"
"42254","1","2068227","","2008-09-03 18:19:32","","24","23837","<p>I would like to flash a success message on my page.</p>

<p>I am using the jQuery fadeOut method to fade and then remove the element. I can increase the duration to make it last longer, however this looks strange.</p>

<p>What I would like to happen is have the element be displayed for five seconds, then fade quickly, and finally be removed.</p>

<p>How can you animate this using jQuery? </p>
","3645","Bj&#248;rn","17","","2008-09-03 18:34:08","2011-10-12 04:32:39","How do you pause before fading an element out using jQuery?","<javascript><jquery><animation>","8","2","5","","","42254","820"
"43458","1","","","2008-09-04 10:31:18","","3","2362","<p>I am trying out the dialog from jquery UI. All the online <a href=""http://dev.jquery.com/view/trunk/ui/demos/functional/#ui.dialog"" rel=""nofollow"">demos</a> use flora.css.
I can't get the dialog to display correctly with the css file generated by the <a href=""http://ui.jquery.com/themeroller"" rel=""nofollow"">themeroller</a> application.
Am I missing something? Should these things work out of the box?</p>

<p>Update: Thanks Brock. When I cleaned up my code to make a sample, I realized that the HTML in <em>demo.html</em> (that comes with the themeroller.zip) is a little too verbose.
All I needed to do was give the dialog div the attribute <code>class=""ui-dialog""</code> like this:</p>

<pre><code>&lt;div id=""SERVICE03_DLG"" class=""ui-dialog""&gt;please enter something&lt;br&gt;&lt;br&gt;
&lt;label for=""something""&gt;somthing:&lt;/label&gt;&amp;nbsp;&lt;input name=""something"" id=""something"" type=""text"" maxlength=""20"" size=""24""&gt;
&lt;/div&gt;
</code></pre>

<p>I'll accept your answer. Thanks for your time.</p>
","3751","","3979429","Ovesh","2014-08-29 12:42:40","2014-08-29 12:42:40","How do I make the jquery dialog work with the themeroller themes?","<javascript><jquery><dialog>","1","1","1","","","43458","820"
"43811","1","43824","","2008-09-04 13:57:25","","3","1407","<p>This is probably a really simple jQuery question, but I couldn't answer it after 10 minutes in the documentation so...</p>

<p>I have a list of checkboxes, and I can get them with the selector <code>'input[type=checkbox]'</code>. I want the user to be able to shift-click and select a range of checkboxes. To accomplish this, I need to get the index of a checkbox in the list, so I can pass that index to <code>.slice(start, end)</code>. How do I get the index when the user clicks a box?</p>
","3757","Gorgapor","3757","Gorgapor","2008-09-04 14:06:15","2008-09-04 14:51:27","jQuery slicing and click events","<javascript><jquery>","4","0","","","","43811","820"
"43926","1","43937","","2008-09-04 14:53:14","","18","20623","<p>A .container can contain many .components, and .components themselves can contain .containers (which in turn can contain .components etc. etc.)</p>

<p>Given code like this:</p>

<pre><code>$("".container .component"").each(function()
{
    $("".container"", this).css('border', '1px solid #f00');
});
</code></pre>

<p>What do I need to add to the line within the braces to select only the nested .containers that have their width in CSS set to 'auto'?  I'm sure it's something simple, but I haven't really used jQuery all that much.</p>
","2268","Adam Hepton","-1","","2008-09-04 15:12:52","2015-06-17 17:47:19","jQuery: Can you select by CSS rule, not class?","<javascript><jquery><css-selectors>","3","1","2","","","43926","820"
"44763","1","","","2008-09-04 20:56:56","","147","69078","<p>Since I pound API docs pretty hard when I'm coding, I like to have them on my local disk. jQuery.com lists a lot of sources for browsing the API documentation online, but I haven't found anywhere I can download an HTML bundle as a TAR or ZIP file. Is such a bundle available?</p>

<p>EDIT: I should have said that I want an HTML version.</p>

<p>UPDATE: I guess I didn't explore the ""Alternative Resources"" page deeply enough. The only downloadable HTML version I found is <a href=""http://dev.jquery.com/view/trunk/tools/api-browser/jquery-api-browser.zip"">this one</a> from dev.jquery.com. Does anybody prefer something else?</p>
","1412","Chris Conway","11343","Chris Conway","2012-08-29 07:38:16","2014-11-05 16:54:45","Where can I download the jQuery API documentation?","<javascript><jquery><documentation>","11","0","35","2014-11-06 02:34:56","","44763","820"
"44903","1","44908","","2008-09-04 22:32:51","","4","1349","<p>I have multiple selects:</p>

<pre><code>&lt;select id=""one""&gt;
  &lt;option value=""1""&gt;one&lt;/option&gt;
  &lt;option value=""2""&gt;two&lt;/option&gt;
  &lt;option value=""3""&gt;three&lt;/option&gt;
&lt;/select&gt;
&lt;select id=""two""&gt;
  &lt;option value=""1""&gt;one&lt;/option&gt;
  &lt;option value=""2""&gt;two&lt;/option&gt;
  &lt;option value=""3""&gt;three&lt;/option&gt;
&lt;/select&gt;
</code></pre>

<p>What I want is to select ""one"" from the first select, then have that option be removed from the second one.
Then if you select ""two"" from the second one, I want that one removed from the first one.</p>

<p>Here's the JS I have currently:</p>

<pre><code>$(function () {
    var $one = $(""#one"");
    var $two = $(""#two"");

    var selectOptions = [];
    $(""select"").each(function (index) {
        selectOptions[index] = [];
        for (var i = 0; i &lt; this.options.length; i++) {
            selectOptions[index][i] = this.options[i];
        }
    });

    $one.change(function () {
        var selectedValue = $(""option:selected"", this).val();
        for (var i = 0; i &lt; selectOptions[1].length; i++) {
            var exists = false;
            for (var x = 0; x &lt; $two[0].options.length; x++) {
                if ($two[0].options[x].value == selectOptions[1][i].value)
                    exists = true;
            }
            if (!exists)
                $two.append(selectOptions[1][i]);
        }

        $(""option[value='"" + selectedValue + ""']"", $two).remove();
    });
    $two.change(function () {
        var selectedValue = $(""option:selected"", this).val();
        for (var i = 0; i &lt; selectOptions[0].length; i++) {
            var exists = false;
            for (var x = 0; x &lt; $one[0].options.length; x++) {
                if ($one[0].options[x].value == selectOptions[0][i].value)
                    exists = true;
            }
            if (!exists)
                $one.append(selectOptions[0][i]);
        }

        $(""option[value='"" + selectedValue + ""']"", $one).remove();
    });
});
</code></pre>

<p>But when the elements get repopulated, it fires the change event in the select whose options are changing. I tried just setting the <code>disabled</code> attribute on the option I want to remove, but that doesn't work with IE6.</p>
","1414","travis","","","","2009-09-22 03:06:55","Is there any way to repopulate an Html Select's Options without firing the Change event (using jQuery)?","<javascript><jquery><dom><html-select>","3","0","1","","","44903","820"
"45600","1","231357","","2008-09-05 11:55:12","","4","4340","<p>The <a href=""http://dev.jquery.com/view/trunk/ui/demos/functional/#ui.dialog"" rel=""nofollow"">demos</a> for the jquery ui dialog all use the ""flora"" theme. I wanted a customized theme, so I used the themeroller to generate a css file. When I used it, everything seemed to be working fine, but later I found that I can't control any input element contained in the dialog (i.e, can't type into a text field, can't check checkboxes). Further investigation revealed that this happens if I set the dialog attribute ""modal"" to true. This doesn't happen when I use the flora theme. </p>

<p>Here is the js file:</p>

<pre><code>topMenu = {
    init: function(){
        $(""#my_button"").bind(""click"", function(){
            $(""#SERVICE03_DLG"").dialog(""open"");
            $(""#something"").focus();
        });

        $(""#SERVICE03_DLG"").dialog({ 
            autoOpen: false,
            modal: true, 
            resizable: false,
            title: ""my title"",
            overlay: { 
                opacity: 0.5, 
                background: ""black"" 
            }, 
            buttons: { 
                ""OK"": function() { 
                    alert(""hi!"");
                }, 
                ""cancel"": function() { 
                    $(this).dialog(""close""); 
                } 
            },
            close: function(){
                $(""#something"").val("""");
            }
        });
    }
}

$(document).ready(topMenu.init);
</code></pre>

<p>Here is the html that uses the flora theme:</p>

<pre><code>&lt;!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.01//EN"" ""http://www.w3.org/TR/html4/strict.dtd""&gt;
&lt;html&gt;
&lt;head&gt;
&lt;meta http-equiv=""Content-Type"" content=""text/html; charset=Shift_JIS""&gt;
&lt;title&gt;sample&lt;/title&gt;
&lt;script src=""jquery-1.2.6.min.js"" language=""JavaScript""&gt;&lt;/script&gt;
&lt;link rel=""stylesheet"" href=""flora/flora.all.css"" type=""text/css""&gt;
&lt;script src=""jquery-ui-personalized-1.5.2.min.js"" language=""JavaScript""&gt;&lt;/script&gt;
&lt;script src=""TopMenu.js"" language=""JavaScript""&gt;&lt;/script&gt;
&lt;/head&gt;
&lt;body&gt;

&lt;input type=""button"" value=""click me!"" id=""my_button""&gt;
&lt;div id=""SERVICE03_DLG"" class=""flora""&gt;please enter something&lt;br&gt;&lt;br&gt;
&lt;label for=""something""&gt;somthing:&lt;/label&gt;&amp;nbsp;&lt;input name=""something"" id=""something"" type=""text"" maxlength=""20"" size=""24""&gt;
&lt;/div&gt;

&lt;/body&gt;
&lt;/html&gt;
</code></pre>

<p>Here is the html that uses the downloaded themeroller theme:</p>

<pre><code>&lt;!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.01//EN"" ""http://www.w3.org/TR/html4/strict.dtd""&gt;
&lt;html&gt;
&lt;head&gt;
&lt;meta http-equiv=""Content-Type"" content=""text/html; charset=Shift_JIS""&gt;
&lt;title&gt;sample&lt;/title&gt;
&lt;script src=""jquery-1.2.6.min.js"" language=""JavaScript""&gt;&lt;/script&gt;
&lt;link rel=""stylesheet"" href=""jquery-ui-themeroller.css"" type=""text/css""&gt;
&lt;script src=""jquery-ui-personalized-1.5.2.min.js"" language=""JavaScript""&gt;&lt;/script&gt;
&lt;script src=""TopMenu.js"" language=""JavaScript""&gt;&lt;/script&gt;
&lt;/head&gt;
&lt;body&gt;

&lt;input type=""button"" value=""click me!"" id=""my_button""&gt;
&lt;div id=""SERVICE03_DLG"" class=""ui-dialog""&gt;please enter something&lt;br&gt;&lt;br&gt;
&lt;label for=""something""&gt;somthing:&lt;/label&gt;&amp;nbsp;&lt;input name=""something"" id=""something"" type=""text"" maxlength=""20"" size=""24""&gt;
&lt;/div&gt;

&lt;/body&gt;
&lt;/html&gt;
</code></pre>

<p>As you can see, only the referenced css file and class names are different.
Anybody have a clue as to what could be wrong?</p>

<p>@David: I tried it, and it doesn't seem to work (neither on FF or IE). I tried inline css:</p>

<pre class=""lang-none prettyprint-override""><code>style=""z-index:5000""
</code></pre>

<p>and I've also tried it referencing an external css file:</p>

<pre class=""lang-none prettyprint-override""><code>#SERVICE03_DLG{z-index:5000;}
</code></pre>

<p>But neither of these work. Am I missing something in what you suggested?</p>

<p><strong>Edit:</strong><br>
Solve by brostbeef!<br>
Since I was originally using flora, I had mistakenly assumed that I have to specify a class attribute. Turns out, this is only true when you actually use the flora theme (as in the samples). If you use the customized theme, specifying a class attribute causes that strange behaviour.</p>
","3751","Ovesh","3751","Ovesh","2014-12-25 01:36:06","2014-12-25 01:36:06","A issue with the jquery dialog when using the themeroller css","<javascript><jquery><user-interface><dialog>","4","3","","","","45600","820"
"45888","1","1885355","","2008-09-05 14:05:34","","43","48016","<p>I have jQuery but I'm not sure if it has any built-in sorting helpers. I could make a 2d array of each item's <code>text</code>, <code>value</code>, and <code>selected</code> properties, but I don't think that javascript's built in <code>Array.sort()</code> would work correctly.</p>
","1414","travis","","","","2015-06-04 10:43:38","What is the most efficient way to sort an Html Select's Options by value, while preserving the currently selected item?","<javascript><jquery><arrays><sorting><html-select>","10","1","12","","","45888","820"
"46079","1","46138","","2008-09-05 15:45:22","","8","2917","<p>Details:</p>

<ul>
<li>Only disable after user clicks the submit button, but before the posting back to the server</li>
<li>ASP.NET Webforms (.NET 1.1)</li>
<li>Prefer jQuery (if any library at all)</li>
<li>Must be enabled if form reloads (i.e. credit card failed)</li>
</ul>

<p>This isn't a necessity that I do this, but if there is a simple way to do it without having to change too much, I'll do it. (i.e. if there isn't a simple solution, I probably won't do it, so don't worry about digging too deep)</p>
","1446","Macho Matt","1790","JasonBunting","2008-09-05 16:15:40","2008-10-30 07:57:29","What is the best approach for (client-side) disabling of a submit button?","<asp.net><javascript><jquery><webforms><.net-1.1>","7","0","5","","","46079","820"
"46214","1","46253","","2008-09-05 16:22:26","","74","27983","<p>I'm looking for any way that I can improve the selector performance of a jQuery call.  Specifically things like this:</p>

<p>Is <code>$(""div.myclass"")</code> faster than <code>$("".myclass"")</code></p>

<p>I would think it might be, but I don't know if jQuery is smart enough to limit the search by tag name first, etc.  Anyone have any ideas for how to formulate a jQuery selector string for best performance?</p>
","4541","JC Grubbs","89989","Jeff Atwood","2010-02-13 00:28:47","2012-07-13 17:37:11","Good ways to improve jQuery selector performance?","<javascript><jquery><performance><css-selectors>","12","0","36","","","46214","820"
"46484","1","46507","","2008-09-05 18:29:25","","6","5153","<p>Is there a way to use JQuery to cloak or encrypt email addresses on an HTML page without changing the syntax in the HREF?</p>
","4241","mmcglynn","","","","2013-06-11 15:24:06","How to encrypt email addresses using JQuery","<jquery><email>","5","0","1","","","46484","820"
"46704","1","46800","","2008-09-05 19:35:44","","10","33801","<p>For the following HTML:</p>

<pre><code>&lt;form name=""myForm""&gt;
    &lt;label&gt;One&lt;input  name=""area""  type=""radio"" value=""S""  /&gt;&lt;/label&gt;
    &lt;label&gt;Two&lt;input name=""area""   type=""radio"" value=""R"" /&gt;&lt;/label&gt;
    &lt;label&gt;Three&lt;input name=""area""   type=""radio"" value=""O"" /&gt;&lt;/label&gt;
    &lt;label&gt;Four&lt;input name=""area"" type=""radio"" value=""U"" /&gt;&lt;/label&gt;
&lt;/form&gt;
</code></pre>

<p>Changing from the following javascript code:</p>

<pre><code>$(function() {
     var myForm = document.myForm;
     var radios = myForm.area;

     // Loop through radio buttons
     for (var i=0; i&lt;radios.length; i++) {
        if (radios[i].value == ""S"") {
            radios[i].checked = true;   // Selected when form displays
            radioClicks();   // Execute the function, initial setup
        }
        radios[i].onclick = radioClicks;  // Assign to run when clicked
     }  
 });
</code></pre>

<p>Thanks</p>

<p>EDIT: The response I selected answers the question I asked, however I like the answer that uses bind() because it also shows how to distinguish the group of radio buttons</p>
","2755","CarolinaJay65","1835379","CarolinaJay65","2014-12-15 13:54:17","2014-12-15 13:56:11","Using JQuery, what is the best way to set onclick event listeners for radio buttons?","<javascript><jquery>","6","0","2","","","46704","820"
"47824","1","47829","","2008-09-06 20:53:54","","503","482345","<p>Using core jQuery, how do you remove all the options of a select box, then add one option and select it?</p>

<p>My select box is the following.</p>

<pre><code>&lt;Select id=""mySelect"" size=""9"" &lt;/Select&gt;
</code></pre>

<p>EDIT: The following code was helpful with chaining. However, (in Internet&nbsp;Explorer) <code>.val('whatever')</code> did not select the option that was added. (I did use the same 'value' in both <code>.append</code> and <code>.val</code>.)</p>

<pre><code>$('#mySelect').find('option').remove().end().append('&lt;option value=""whatever""&gt;text&lt;/option&gt;').val('whatever');
</code></pre>

<p>EDIT: Trying to get it to mimic this code, I use the following code whenever the page/form is reset. This select box is populated by a set of radio buttons. <code>.focus()</code> was closer, but the option did not appear selected like it does with <code>.selected= ""true""</code>. Nothing is wrong with my existing code - I am just trying to learn jQuery.</p>

<pre><code>var mySelect = document.getElementById('mySelect');
mySelect.options.length = 0;
mySelect.options[0] = new Option (""Foo (only choice)"", ""Foo"");
mySelect.options[0].selected=""true"";
</code></pre>

<p>EDIT: selected answer was close to what I needed. This worked for me:</p>

<pre><code>$('#mySelect').children().remove().end().append('&lt;option selected value=""whatever""&gt;text&lt;/option&gt;') ;
</code></pre>

<p>But both answers led me to my final solution..</p>
","2755","CarolinaJay65","73226","CarolinaJay65","2013-04-13 11:49:51","2015-09-30 07:18:58","How do you remove all the options of a select box and then add one option and select it with jQuery?","<javascript><jquery><option><html-select>","15","0","130","","","47824","820"
